,ByAppointmentOnly,BusinessAcceptsBitcoin,BusinessAcceptsCreditCards,RestaurantsDelivery,RestaurantsGoodForGroups,HasTV,BikeParking,OutdoorSeating,RestaurantsPriceRange2,RestaurantsTakeOut,RestaurantsTableService,Caters,RestaurantsReservations,GoodForKids,stars,hours,is_open,review_count,longitude,latitude,city,state,address,GoodForMeal_0,Ambience_0,BusinessParking_0,name,postal_code,categories,HappyHour,WheelchairAccessible,DogsAllowed,CoatCheck,GoodForDancing,AcceptsInsurance,DriveThru,Corkage,BYOB,BestNights_0,HairSpecializesIn_0,Music_0,AgesAllowed_u'21plus',AgesAllowed_u'allages',Alcohol_'beer_and_wine',Alcohol_'full_bar',Alcohol_'none',Alcohol_u'beer_and_wine',Alcohol_u'full_bar',Alcohol_u'none',BYOBCorkage_'yes_corkage',BYOBCorkage_'yes_free',NoiseLevel_'average',NoiseLevel_'quiet',NoiseLevel_'very_loud',NoiseLevel_u'average',NoiseLevel_u'loud',NoiseLevel_u'quiet',NoiseLevel_u'very_loud',RestaurantsAttire_'casual',RestaurantsAttire_'dressy',RestaurantsAttire_u'casual',Smoking_u'no',Smoking_u'outdoor',Smoking_u'yes',WiFi_'free',WiFi_'no',WiFi_u'free',WiFi_u'no'
172,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,3.5,"{'Monday': '8:0-20:0', 'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '8:0-20:0', 'Sunday': '9:0-18:0'}",1,14,-79.8062610469,40.4311799387,Pittsburgh,PA,3475 William Penn Hwy,0.5,0.5,0.5,Pep Boys,15235,"Automotive, Auto Repair, Tires, Auto Parts & Supplies",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,4.5,0.5,0,3,-112.0149885,33.6176958,Phoenix,AZ,14424 N 32nd St,0.5,0.5,0.5,The Phoenix Lodge,85032,"Venues & Event Spaces, Event Planning & Services",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,4.5,"{'Monday': '7:0-19:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '8:0-15:0'}",1,7,-112.1767706,33.5400963,Glendale,AZ,5450 W Glenn Dr,0.5,0.5,0.5,Glenn Animal Care Hospital,85301,"Pet Sitting, Pet Groomers, Veterinarians, Pet Services, Pets",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,0.5,0.5,0.5,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '8:0-22:0'}",1,13,-73.7133273778,45.5751900233,Laval,QC,580 boulevard Saint-Martin Ouest,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",Barbie's,H7M 3Y2,"Restaurants, Canadian (New)",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
176,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2.5,"{'Monday': '0:0-0:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-18:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '7:0-19:0', 'Sunday': '7:0-19:0'}",1,28,-112.036452,33.596335,Phoenix,AZ,2011 E Cactus Rd,0.5,0.5,0.5,Quick Quack Car Wash - Cactus,85022,"Automotive, Car Wash",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,0.5,0.5,1.0,0.0,1.0,0.5,0.5,0.0,2.0,1.0,0.5,0.5,0.5,1.0,3.5,"{'Monday': '6:30-3:30', 'Tuesday': '6:30-3:30', 'Wednesday': '6:30-3:30', 'Thursday': '6:30-3:30', 'Friday': '6:30-6:30', 'Saturday': '6:30-6:30', 'Sunday': '6:30-3:30'}",0,28,-115.1765011,36.1173267,Las Vegas,NV,"3500 Las Vegas Blvd S, Ste E11",0.5,0.5,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True}",Stage Deli Of Las Vegas,89109,"Sandwiches, Restaurants, Delis, Desserts, Food",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
178,0.5,0.5,0.5,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.5,0.0,0.0,1.0,3.5,"{'Monday': '7:0-20:0', 'Tuesday': '7:0-20:0', 'Wednesday': '7:0-20:0', 'Thursday': '7:0-20:0', 'Friday': '7:0-20:0', 'Saturday': '7:0-20:0', 'Sunday': '7:0-20:0'}",1,3,-113.9892355,51.0381747,Calgary,AB,3210 17 Avenue SE,0.5,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",Phil's Restaurants,T2A 0P9,"Breakfast & Brunch, Diners, Restaurants, Coffee & Tea, Food",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
179,0.5,0.5,0.5,0.0,1.0,0.0,0.5,0.0,2.0,1.0,0.5,0.0,0.0,1.0,3.0,0.5,0,13,-79.5317683,43.6332914,Toronto,ON,843 Kipling Avenue,0.5,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",Gourmet Burger Company,M8Z 5G9,"Burgers, Food, Restaurants",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
180,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2.0,"{'Monday': '7:0-20:0', 'Tuesday': '7:0-20:0', 'Wednesday': '7:0-20:0', 'Thursday': '7:0-20:0', 'Friday': '7:0-18:0', 'Saturday': '7:0-17:0'}",1,17,-79.9443652,40.3335289,Pittsburgh,PA,600 Clairton Blvd,0.5,0.5,0.5,Ron Lewis Chrysler Dodge Jeep Ram Pleasant Hills,15236,"Auto Repair, Car Dealers, Body Shops, Automotive",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2.0,0.5,0.5,0.5,0.5,0.5,3.0,0.5,1,8,-114.2089817,51.0852732,Calgary,AB,125 Bowridge Dr NW,0.5,0.5,0.5,Sandman Hotel & Suites Calgary West,T3B 3R6,"Hotels, Hotels & Travel, Event Planning & Services",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
182,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5,2.0,0.5,0.5,0.5,0.5,1.0,4.0,"{'Monday': '0:0-0:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0'}",1,31,-111.9271551,33.492491,Scottsdale,AZ,"7146 E 1st St, Ste 9",0.5,0.5,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",Mozell & Company Hair,85251,"Professional Services, Cosmetics & Beauty Supply, Hair Salons, Nail Salons, Hair Stylists, Beauty & Spas, Shopping, Hair Extensions, Blow Dry/Out Services, Barbers",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,4.0,0.5,1,52,-114.867458,35.967597,Boulder City,NV,US-93 At The Az Border,0.5,0.5,0.5,Hoover Dam Discovery Tour,89005,"Hotels & Travel, Tours",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5.0,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",0,3,-112.1012912,33.6782379,Phoenix,AZ,,0.5,0.5,0.5,Diamondback Garage Doors,85027,"Garage Door Services, Home Services",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,0.0,1.0,4.0,"{'Monday': '9:0-22:0', 'Tuesday': '9:0-22:0', 'Wednesday': '9:0-22:0', 'Thursday': '9:0-22:0', 'Friday': '9:0-22:0', 'Saturday': '9:0-22:0', 'Sunday': '9:0-22:0'}",0,77,-115.136056,36.012764,Las Vegas,NV,1263 Silverado Ranch Blvd,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",Pita Pit,89183,"Middle Eastern, Restaurants, Vegetarian, Juice Bars & Smoothies, Ethnic Food, Salad, Food, Sandwiches, Specialty Food",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
186,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,3.0,0.5,0,22,-112.0641947,33.3582072,Phoenix,AZ,701 E Thunderbird Trl,0.5,0.5,0.5,Vistal Golf Club,85042,"Golf, Active Life",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,0.5,0.5,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.5,1,27,-115.0912939,36.1290404,Las Vegas,NV,"3342 E Sandhill Rd, Ste 11","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",Mr G's Pub & Grub,89121,"Dive Bars, Food, Bars, Pubs, Restaurants, Nightlife, American (Traditional), Beer, Wine & Spirits",1.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,"{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}",0.5,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
188,0.5,0.5,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.5,1.0,0.0,1.0,3.5,"{'Monday': '0:0-0:0', 'Tuesday': '12:0-20:0', 'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-20:0'}",1,23,-80.8540364,35.5008943,Davidson,NC,300 Mock Rd,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",Davidson Pizza Company,28036,"Chicken Wings, Pizza, Salad, Restaurants",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
189,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,4.0,"{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '9:0-18:0', 'Sunday': '12:0-17:0'}",1,4,-111.9809235,33.3216314,Phoenix,AZ,4734 Ray Rd,0.5,0.5,0.5,Target Optical,85044,"Health & Medical, Eyewear & Opticians, Optometrists, Shopping",0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.5,4.0,0.5,0.5,0.5,0.5,0.5,4.5,0.5,0,32,-115.1676084101,36.1257322229,Las Vegas,NV,3131 Las Vegas Blvd,0.5,0.5,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}",Manolo Blahnik,89109,"Shoe Stores, Fashion, Shopping",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,2.0,0.5,0.5,0.5,0.5,0.5,4.0,"{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '12:0-18:0'}",1,4,-79.9170242413,40.4073421449,Homestead,PA,"Waterfront Town Center, 222 West Bridge St",0.5,0.5,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",Carter's Babies & Kids,15120,"Children's Clothing, Shoe Stores, Accessories, Fashion, Shopping",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,4.0,"{'Monday': '10:0-18:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-17:0', 'Saturday': '10:0-17:0'}",1,9,-80.8122051441,35.2086980208,Charlotte,NC,2512 Weddington Ave,0.5,0.5,0.5,Venue,28204,"Home Services, Apartments, Real Estate",0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,0.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5,2.0,0.5,0.5,0.5,0.5,0.5,4.5,"{'Monday': '12:0-17:0', 'Tuesday': '12:0-17:0', 'Wednesday': '12:0-17:0', 'Thursday': '12:0-17:0', 'Friday': '12:0-17:0', 'Saturday': '11:0-17:0', 'Sunday': '12:0-17:0'}",1,26,-79.9294162,40.4568715,Pittsburgh,PA,5850 Ellsworth Ave,0.5,0.5,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",Eons Fashion Antique,15232,"Arts & Crafts, Costumes, Fashion, Formal Wear, Used, Vintage & Consignment, Antiques, Shopping",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,0.5,0.5,0.5,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.5,0.5,0.0,1.0,4.0,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0'}",1,14,-79.1138711,43.8195876,Pickering,ON,705 Kingston Road,0.5,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",Big Boy's Burgers,L1V 6K3,"Restaurants, Burgers",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
195,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.0,1.0,1.0,0.5,0.5,0.0,1.0,3.0,0.5,0,5,-80.767442,35.194894,Charlotte,NC,4508 E Independence Blvd,0.5,0.5,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",Middle East Deli,28205,"Food, Grocery, Restaurants, Middle Eastern",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
196,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,1.0,1.0,0.5,0.5,0.0,0.0,3.5,0.5,1,4,-81.5953266,41.5408904,Cleveland,OH,12700 Shaw Ave,0.5,0.5,0.5,B & M Bar-B-Que Shaw,44108,"Barbeque, Restaurants",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
197,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,2.0,0.5,0.5,0.5,0.5,0.5,4.5,"{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '9:0-18:0', 'Sunday': '11:0-17:0'}",1,5,-73.7331728194,45.5814235272,Laval,QC,1452 Rue Cunard,0.5,0.5,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",Jim le Barbier,H7S 2B7,"Barbers, Beauty & Spas, Hair Salons, Tattoo",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,0.5,0.5,1.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,0.5,0.5,0.0,1.0,3.0,0.5,0,13,-111.7560359322,33.39486287,Mesa,AZ,"3460 E Southern Ave, Ste 109",0.5,0.5,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",China Gourmet,85204,"Chinese, Restaurants",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
199,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,3.0,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",1,33,-79.4738390741,43.9137233065,Richmond Hill,ON,"380 Tower Hill Road, Units 23-24-25","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",Sofra Mediterranean Cuisine,L4E 0T8,"Mediterranean, Restaurants, Middle Eastern, Turkish",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
200,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,3.5,"{'Monday': '9:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-17:0'}",1,15,-89.5095369,43.1125219,Middleton,WI,3415 Parmenter St,0.5,0.5,0.5,Goben Cars,53562,"Car Dealers, Automotive, Used Car Dealers",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5.0,"{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0'}",1,7,-115.2536526,36.0627229,Las Vegas,NV,"7455 Arroyo Crossing Pkwy, Ste 220",0.5,0.5,0.5,Trinity Tax Consultants,89113,"Accountants, Professional Services, Financial Services, Tax Services",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,"{'Monday': '8:0-16:30', 'Tuesday': '8:0-16:30', 'Wednesday': '8:0-16:30', 'Thursday': '8:0-16:30', 'Friday': '8:0-16:30'}",1,7,-80.8388347,35.2065235,Charlotte,NC,"1025 Morehead Medical Dr, Ste 225",0.5,0.5,0.5,Southeast Pain and Spine Care - Morehead,28204,"Chiropractors, Doctors, Pain Management, Health & Medical",0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,0.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5,2.0,0.5,0.5,0.5,0.5,0.5,3.5,"{'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-17:30', 'Sunday': '11:0-17:0'}",1,23,-81.480668246,41.1799866873,Stow,OH,4131 Bridgewater Pkwy,0.5,0.5,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",Zen Nails & Spa,44224,"Beauty & Spas, Nail Salons",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,3.5,"{'Monday': '7:30-18:0', 'Tuesday': '7:30-18:0', 'Wednesday': '7:30-18:0', 'Thursday': '7:30-18:0', 'Friday': '7:30-18:0', 'Saturday': '7:30-18:0'}",1,7,-81.3761432,41.6529729,Mentor,OH,7412 Mentor Avenue,0.5,0.5,0.5,Midas,44060,"Automotive, Oil Change Stations, Tires, Auto Repair",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.5,2.0,0.5,0.5,0.5,0.5,0.5,3.0,0.5,1,11,-111.9226590638,33.635393447,Scottsdale,AZ,16455 N Scottsdale Rd,0.5,0.5,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}",Tillys,85254,"Shopping, Fashion, Women's Clothing, Accessories",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,2.0,0.5,0.5,0.5,0.0,1.0,4.0,0.5,0,8,-73.6121815,45.5370914,Montréal,QC,6950 Rue Saint-Denis,0.5,0.5,0.5,Aux Derniers Humains,H2S 2S4,"Restaurants, American (Traditional)",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,4.0,"{'Monday': '7:0-19:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '7:0-19:0', 'Sunday': '7:0-19:0'}",1,8,-81.6259008,41.304797,Brecksville,OH,9445 Brecksville Rd,0.5,0.5,0.5,Sleepy Hollow Golf Course-Cleveland Metroparks,44141,"Golf, Active Life",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
